acc_score,loss_score
95.74166666666666,0.24332393104406816
98.22166666666666,0.05580421966295004
98.71,0.02993295310653325
98.97333333333333,0.0207042962515663
99.10666666666667,0.01622336075225485
99.19,0.01297585203519976
99.28166666666667,0.011202450753300296
99.37333333333333,0.009698213084915825
99.43666666666667,0.008848796558371704
99.47166666666666,0.007689286019824179
99.51833333333333,0.0068152683388832975
99.56666666666666,0.006137508213114197
99.58833333333334,0.00537256680577661
99.61666666666666,0.004971408498586891
99.64833333333333,0.0041729531068759994
99.66833333333334,0.00412072468584319
99.70666666666666,0.0035419939185345334
99.72833333333334,0.0028796929438367675
99.73333333333333,0.0034499627702427233
99.74666666666667,0.0030460557169071254
