training_times,aggregation_times,update_times,epoch_times,total_time
112.12790510654449,0.0030007362365722656,0.0,146.59746098518372,2914.252627849579
146.19468340873718,0.003000974655151367,0.0,186.41238713264465,2914.252627849579
95.2755791902542,0.003000974655151367,0.0,126.03472828865051,2914.252627849579
108.97074835300445,0.003000974655151367,0.0,142.08380579948425,2914.252627849579
92.58956995010377,0.0020008087158203125,0.0,123.06616449356079,2914.252627849579
82.19268832206726,0.0020003318786621094,0.0,112.38442039489746,2914.252627849579
120.11102232933044,0.0020046234130859375,0.0,152.16478753089905,2914.252627849579
121.28252911567688,0.0020029544830322266,0.0,154.19390153884888,2914.252627849579
118.66733798980712,0.002000570297241211,0.0010008811950683594,151.0390830039978,2914.252627849579
111.10450870990753,0.002004861831665039,0.0009961128234863281,141.51564931869507,2914.252627849579
101.21016221046447,0.0020034313201904297,0.0009975433349609375,132.04733157157898,2914.252627849579
135.74282200336455,0.0020008087158203125,0.0009999275207519531,173.92876195907593,2914.252627849579
110.65323259830475,0.0020012855529785156,0.0009999275207519531,144.22391772270203,2914.252627849579
107.44540634155274,0.002004861831665039,0.0009961128234863281,141.0153031349182,2914.252627849579
116.26203701496124,0.0020020008087158203,0.0010013580322265625,149.30248165130615,2914.252627849579
108.87072687149048,0.0030012130737304688,0.0,141.0164988040924,2914.252627849579
127.40971176624298,0.0020034313201904297,0.0,165.64027619361877,2914.252627849579
115.22925071716308,0.002000570297241211,0.0,147.45342636108398,2914.252627849579
116.30269818305969,0.0020024776458740234,0.0009982585906982422,150.39621829986572,2914.252627849579
102.43571796417237,0.002003908157348633,0.0009968280792236328,133.27491450309753,2914.252627849579
