acc_score,loss_score
44.39848751655132,1.8711514235475026
80.92741990526503,0.7419391739423989
84.84513425338193,0.39108855011773525
87.16982677423317,0.2897306490829886
88.14447766083788,0.22924362555199287
88.99763845093301,0.18739944012180493
89.6951827129148,0.15744608488026798
90.0896842622548,0.1343668464834435
90.60294579357604,0.11606965806322007
90.94284505234995,0.10142844705562873
91.24588776499174,0.09014693446796582
91.60216771093548,0.08106799207649193
91.81784675867152,0.07359174152806164
91.98574880216225,0.06571363492048747
92.14955567386052,0.059823385550600884
92.32974323272862,0.055197551183219305
92.46488390187969,0.049377387058570414
92.64916663254023,0.04592016138469474
92.67237260603082,0.041874043219706183
92.92081302810652,0.03936595796472795
