training_times,aggregation_times,update_times,epoch_times,total_time
106.51280703544617,0.002001523971557617,0.0,135.27317023277283,2268.7828245162964
111.89183459281921,0.0020041465759277344,0.0,139.72366786003113,2268.7828245162964
86.47464604377747,0.002001047134399414,0.0,112.29548621177673,2268.7828245162964
87.4858464717865,0.0019996166229248047,0.0,114.48471665382385,2268.7828245162964
80.63570380210876,0.0010018348693847656,0.0,106.8592882156372,2268.7828245162964
79.25125679969787,0.0010004043579101562,0.0,105.08658361434937,2268.7828245162964
79.11341428756714,0.0010106563568115234,0.0,104.87529373168945,2268.7828245162964
89.75130405426026,0.0010004043579101562,0.0,117.06660556793213,2268.7828245162964
78.51381721496583,0.002000570297241211,0.0,104.3212788105011,2268.7828245162964
90.86867792606354,0.0020008087158203125,0.0,118.7021598815918,2268.7828245162964
75.978591299057,0.0010013580322265625,0.0,101.32312679290771,2268.7828245162964
78.07546820640565,0.0010004043579101562,0.0010006427764892578,103.53838968276978,2268.7828245162964
88.92785592079163,0.002000570297241211,0.0,116.31155109405518,2268.7828245162964
79.05942509174346,0.0010001659393310547,0.0,104.5539186000824,2268.7828245162964
91.9618178844452,0.0020024776458740234,0.0,118.92358469963074,2268.7828245162964
94.95720164775848,0.0020003318786621094,0.0,122.3487868309021,2268.7828245162964
75.1285662651062,0.0010006427764892578,0.0,101.19866704940796,2268.7828245162964
81.23857085704803,0.001003265380859375,0.0,107.7694935798645,2268.7828245162964
95.0403264284134,0.0010001659393310547,0.0010013580322265625,122.4286904335022,2268.7828245162964
83.58773663043976,0.002001047134399414,0.0,111.29426956176758,2268.7828245162964
