training_times,aggregation_times,update_times,epoch_times,total_time
52.58326449394226,0.011002540588378906,0.0,75.76550817489624,1488.6640827655792
48.342261052131654,0.0010001659393310547,0.0,70.92781019210815,1488.6640827655792
48.455232810974124,0.0020020008087158203,0.0,71.3124725818634,1488.6640827655792
49.650159406661984,0.0010004043579101562,0.0010006427764892578,72.62532114982605,1488.6640827655792
48.539831495285036,0.001001596450805664,0.0,71.17196106910706,1488.6640827655792
49.02105619907379,0.0020008087158203125,0.0,71.39096808433533,1488.6640827655792
50.48513994216919,0.002001047134399414,0.0,73.26787781715393,1488.6640827655792
54.72050228118896,0.0020008087158203125,0.0,77.41833591461182,1488.6640827655792
52.52209303379059,0.002002239227294922,0.0,75.29434895515442,1488.6640827655792
49.83301022052765,0.0010008811950683594,0.0,72.85675287246704,1488.6640827655792
54.16412889957428,0.0010004043579101562,0.0,76.66626024246216,1488.6640827655792
51.38344557285309,0.0010001659393310547,0.0010006427764892578,73.75448298454285,1488.6640827655792
53.50480091571808,0.0020020008087158203,0.0,76.40161204338074,1488.6640827655792
54.592773270607,0.0020008087158203125,0.0,77.00332117080688,1488.6640827655792
53.091439962387085,0.0020003318786621094,0.0,75.85999798774719,1488.6640827655792
50.11001660823822,0.001001119613647461,0.0,72.98036527633667,1488.6640827655792
54.77707481384277,0.0010006427764892578,0.0010001659393310547,77.87099099159241,1488.6640827655792
50.533738589286806,0.0010004043579101562,0.0,73.37091493606567,1488.6640827655792
56.011960887908934,0.0010004043579101562,0.0010004043579101562,79.18139266967773,1488.6640827655792
50.25458722114563,0.0020012855529785156,0.0,73.00426054000854,1488.6640827655792
