pow_time,route_generation_time,noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.5892500877380371,0.05928492546081543,0.06230044364929199,198.27856566905976,0.42156529426574707,9.27760968208313,2.0464725494384766,0.18679094314575195,0.0,288.5721139907837,4729.202596902847
0.7472226619720459,0.025455474853515625,0.05589580535888672,152.9078162908554,0.4281129837036133,9.319253587722779,2.003573417663574,0.15576434135437012,0.0,238.19716095924377,4729.202596902847
0.6404585838317871,0.054999589920043945,0.04495668411254883,181.74442467689514,0.42910146713256836,9.089428639411926,2.0274670124053955,0.14750974178314208,0.0,268.9070973396301,4729.202596902847
0.7204771041870117,0.044312477111816406,0.06893205642700195,143.0996614217758,0.4211008548736572,9.059821438789367,2.0234580039978027,0.12040996551513672,0.0010004043579101562,226.56328654289246,4729.202596902847
0.44710707664489746,0.040016889572143555,0.048336029052734375,182.33413171768188,0.41609883308410645,9.20209014415741,2.0127086639404297,0.14303417205810548,0.0010008811950683594,267.40328335762024,4729.202596902847
0.7255239486694336,0.04701375961303711,0.04415416717529297,150.37632775306702,0.41609787940979004,9.22291944026947,2.015186071395874,0.1285409688949585,0.0,233.0347020626068,4729.202596902847
1.1030077934265137,0.035067081451416016,0.04616951942443848,147.39792392253875,0.42411160469055176,9.191728711128235,2.0274696350097656,0.12413020133972168,0.0010001659393310547,230.91335320472717,4729.202596902847
0.4871189594268799,0.025006532669067383,0.04301261901855469,161.52937920093535,0.4130868911743164,9.2036381483078,2.004470109939575,0.14223432540893555,0.0,249.69853734970093,4729.202596902847
0.7059190273284912,0.02998495101928711,0.05191469192504883,158.90148801803588,0.4150989055633545,9.10157105922699,2.026463747024536,0.14213356971740723,0.0010020732879638672,243.2697365283966,4729.202596902847
0.9948816299438477,0.029471874237060547,0.058151960372924805,153.38011491298676,0.41409826278686523,9.037430119514465,2.0234568119049072,0.12572958469390869,0.0,238.17559838294983,4729.202596902847
0.5339274406433105,0.03338313102722168,0.044814109802246094,151.70045976638795,0.42409777641296387,9.179226970672607,2.0244741439819336,0.11822736263275146,0.0010004043579101562,235.537930727005,4729.202596902847
0.4912867546081543,0.021007061004638672,0.05299258232116699,158.25987188816072,0.42110705375671387,9.149781250953675,2.0220789909362793,0.11941020488739014,0.0,243.94237327575684,4729.202596902847
0.8940045833587646,0.030289411544799805,0.04791259765625,142.14638648033142,0.4220998287200928,9.162473487854005,2.0254788398742676,0.12732994556427002,0.0,225.39354300498962,4729.202596902847
0.6811597347259521,0.05488300323486328,0.06002044677734375,144.3187646150589,0.42510056495666504,9.154214596748352,2.0246822834014893,0.12769505977630616,0.0,228.52793097496033,4729.202596902847
0.7988505363464355,0.0347900390625,0.05905890464782715,142.62249946594238,0.4200136661529541,9.081514263153077,2.0146191120147705,0.11887056827545166,0.0,224.84996843338013,4729.202596902847
0.4004669189453125,0.030003786087036133,0.05445671081542969,139.69766459465026,0.41323065757751465,10.471307945251464,2.020465612411499,0.21283957958221436,0.0,222.39950489997864,4729.202596902847
1.1573543548583984,0.027991294860839844,0.05633735656738281,138.44374265670777,0.4233589172363281,9.122368860244752,2.0238022804260254,0.1272282600402832,0.0010004043579101562,220.21603536605835,4729.202596902847
0.8595492839813232,0.04448103904724121,0.05208325386047363,149.36506974697113,0.42910194396972656,9.145560145378113,2.0206851959228516,0.14703474044799805,0.0,233.3762924671173,4729.202596902847
0.7729606628417969,0.033005714416503906,0.0590062141418457,124.32907536029816,0.4252467155456543,10.145270943641663,2.0054702758789062,0.12953083515167235,0.0,205.31235647201538,4729.202596902847
0.5391314029693604,0.049593448638916016,0.05475592613220215,123.31979234218598,0.4281020164489746,9.166127586364746,2.027817964553833,0.14453308582305907,0.0,204.50169253349304,4729.202596902847
