acc_score,loss_score
95.64,0.21868250356454766
98.08833333333334,0.05085084026684383
98.61,0.0272182628122272
98.935,0.018125369033561187
99.13,0.014531017945624891
99.25333333333333,0.011466569460716138
99.35166666666667,0.009820949272479933
99.42333333333333,0.008346463192589804
99.465,0.007759421899423098
99.53166666666667,0.006250929362262589
99.56833333333333,0.005358440596530294
99.63333333333334,0.004786902560328393
99.63333333333334,0.004557674563211383
99.65,0.004005448849898059
99.68833333333333,0.0033290241108190166
99.71,0.0027617003224708063
99.735,0.002516423493600247
99.745,0.00264308576493614
99.75333333333333,0.0022890726249488
99.76,0.002143951501440528
