pow_time,route_generation_time,noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.36405467987060547,0.03238964080810547,0.03770780563354492,101.13031140963237,0.4240994453430176,8.849847555160522,2.0304675102233887,0.13619732856750488,0.001001596450805664,168.50396919250488,3493.975818157196
0.34406423568725586,0.02919793128967285,0.04237985610961914,93.93015158176422,0.42110395431518555,8.706861217816671,2.0325088500976562,0.14386999607086182,0.0,159.3609275817871,3493.975818157196
0.4611234664916992,0.03757309913635254,0.04604220390319824,107.07446002960205,0.4100944995880127,8.877688765525818,2.0365211963653564,0.12102782726287842,0.0,174.9699559211731,3493.975818157196
0.6373615264892578,0.026565074920654297,0.04476642608642578,105.0807242790858,0.4210991859436035,8.896920680999756,2.0304758548736572,0.13719836870829263,0.0,171.4126284122467,3493.975818157196
0.5032138824462891,0.036133766174316406,0.04130244255065918,101.10707779725392,0.41608166694641113,8.832132776578268,2.035465717315674,0.13553166389465332,0.0,166.22848892211914,3493.975818157196
0.37938642501831055,0.020955562591552734,0.03553414344787598,109.97122927506764,0.4210991859436035,8.86420993010203,2.069477081298828,0.14103305339813232,0.0010006427764892578,178.16349244117737,3493.975818157196
0.6505892276763916,0.023400545120239258,0.03656411170959473,112.09039080142975,0.4150967597961426,8.803751389185587,2.052274227142334,0.12952987353006998,0.0,179.54957032203674,3493.975818157196
0.4944429397583008,0.03666520118713379,0.03239941596984863,115.72348054250081,0.417097806930542,8.83477795124054,2.0194644927978516,0.12919668356577554,0.0010001659393310547,184.43709778785706,3493.975818157196
0.3692326545715332,0.030373334884643555,0.04570198059082031,92.422248005867,0.4110875129699707,8.803382714589437,2.0248992443084717,0.11619373162587483,0.0,158.56849837303162,3493.975818157196
0.3661041259765625,0.03832530975341797,0.03842759132385254,116.476456006368,0.4120936393737793,8.887919664382935,2.0234692096710205,0.13586501280466715,0.0010004043579101562,183.0984604358673,3493.975818157196
0.428570032119751,0.033200979232788086,0.03400707244873047,118.51946314175923,0.41809773445129395,8.817850550015768,2.0267322063446045,0.12786265214284262,0.0,188.17772912979126,3493.975818157196
0.22004175186157227,0.012909412384033203,0.03383898735046387,87.24506040414174,0.4240989685058594,8.89823575814565,2.033453941345215,0.12169436613718669,0.0,151.91364741325378,3493.975818157196
0.4553518295288086,0.024898767471313477,0.044023990631103516,88.8825660943985,0.41309380531311035,8.769025842348734,2.035585403442383,0.13221752643585205,0.0,154.71437764167786,3493.975818157196
0.42841100692749023,0.028870105743408203,0.039795637130737305,116.5475424528122,0.41109395027160645,8.731873989105225,2.0364999771118164,0.1487488349278768,0.0010008811950683594,183.7060842514038,3493.975818157196
0.6458823680877686,0.04237771034240723,0.04601263999938965,103.87977516651154,0.4190986156463623,8.816446820894877,2.0414609909057617,0.14306366443634033,0.0,173.07588839530945,3493.975818157196
0.23697710037231445,0.01599574089050293,0.03279924392700195,114.33333671092987,0.42108798027038574,8.790449897448221,2.0214622020721436,0.12353126207987468,0.0,180.6003725528717,3493.975818157196
0.30654048919677734,0.0396883487701416,0.03638935089111328,123.39118961493175,0.4120950698852539,8.778240839640299,2.0364644527435303,0.12886337439219156,0.0,190.45110154151917,3493.975818157196
0.42379331588745117,0.04501080513000488,0.04520726203918457,121.14278177420299,0.41609835624694824,8.707684914271036,2.0325448513031006,0.13319877783457437,0.0009999275207519531,187.92664456367493,3493.975818157196
0.4571044445037842,0.018906116485595703,0.04396677017211914,109.00224924087524,0.41309642791748047,8.724060495694479,2.023806095123291,0.11154019832611084,0.0010001659393310547,174.20426177978516,3493.975818157196
0.761178731918335,0.0628211498260498,0.04482078552246094,116.08656593163808,0.41309332847595215,8.914901693662008,2.012471914291382,0.13395226001739502,0.0010013580322265625,184.49452257156372,3493.975818157196
